Product_ID,Product_Title,Product_Handle,Product_Type,Product_Published_At,Product_Variant_Id,Variant_Price,Variant_Inventory_Quantity,Variant_Created_At,Product_Created_At,Body_Html,Variant_Title,Option_Names,Option_Values,Image_Ids,Image_Sources
9982934909277,Holiday Sparkle,holiday-sparkle-1,,,54300492792157,30.99,20,2024-10-24T06:19:37Z,2024-10-24T06:15:29Z,"<ul>
<li>Chester or Tallinn Merino Lambs Wool Shawl. Choose the colour from the dropdown menu. Size : 50cm x 190cm</li>
<li>Artisan made Christmas Log Truffles</li>
<li>Signature Dyori Gift Bag </li>
<li>Gift tag (blank, or filled out for you with personalised message)</li>
</ul>",Chester Navy Blue,Color,Chester Burgundy,71342750597469,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Tallinnverticalmodel.jpg?v=1731247604
9982934909277,Holiday Sparkle,holiday-sparkle-1,,,54300492824925,30.99,12,2024-10-24T06:19:37Z,2024-10-24T06:15:29Z,"<ul>
<li>Chester or Tallinn Merino Lambs Wool Shawl. Choose the colour from the dropdown menu. Size : 50cm x 190cm</li>
<li>Artisan made Christmas Log Truffles</li>
<li>Signature Dyori Gift Bag </li>
<li>Gift tag (blank, or filled out for you with personalised message)</li>
</ul>",Tallinn Red and White,Color,Chester Burgundy,71342750597469,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Tallinnverticalmodel.jpg?v=1731247604
9977762120029,Tis the Season Christmas Gift,tis-the-season-2,,,54278626902365,26.99,14,2024-10-23T06:33:19Z,2024-10-23T06:28:56Z,"<ul>
<li>A Merino Lambs Wool Scarf. Choose one from the three different colours in the dropdown menu. Size : 30cm x 190cm</li>
<li>Artisan made Christmas Log Truffles</li>
<li>Signature Dyori Gift Bag </li>
<li>Gift tag (blank, or filled out for you with personalised message)</li>
</ul>",Navy Blue,Color,Navy Blue,58976303055197,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/723A0180-Edit.jpg?v=1729665012
9977762120029,Tis the Season Christmas Gift,tis-the-season-2,,,54278626935133,26.99,13,2024-10-23T06:33:19Z,2024-10-23T06:28:56Z,"<ul>
<li>A Merino Lambs Wool Scarf. Choose one from the three different colours in the dropdown menu. Size : 30cm x 190cm</li>
<li>Artisan made Christmas Log Truffles</li>
<li>Signature Dyori Gift Bag </li>
<li>Gift tag (blank, or filled out for you with personalised message)</li>
</ul>",Olive Green,Color,Navy Blue,58976303055197,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/723A0180-Edit.jpg?v=1729665012
9977762120029,Tis the Season Christmas Gift,tis-the-season-2,,,54278626967901,26.99,14,2024-10-23T06:33:19Z,2024-10-23T06:28:56Z,"<ul>
<li>A Merino Lambs Wool Scarf. Choose one from the three different colours in the dropdown menu. Size : 30cm x 190cm</li>
<li>Artisan made Christmas Log Truffles</li>
<li>Signature Dyori Gift Bag </li>
<li>Gift tag (blank, or filled out for you with personalised message)</li>
</ul>",Charcoal Grey,Color,Navy Blue,58976303055197,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/723A0180-Edit.jpg?v=1729665012
9977715097949,Cozy Christmas Gift,cozy-christmas-1,,,54278463652189,26.99,24,2024-10-23T06:22:55Z,2024-10-23T06:12:21Z,"<p>This Gift consists of : </p>
<ul>
<li>A Merino Lambs Wool Scarf. Choose one from the six different styles in the dropdown menu. Size : 25cm x 190cm</li>
<li>Artisan made Christmas Log Truffles</li>
<li>Signature Dyori Gift Bag </li>
<li>Gift tag (blank, or filled out for you with personalised message)<meta charset=""utf-8"">
</li>
</ul>",Oxford,Choose a scarf,Oxford,71671843094877,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/723A0165-Edit_c0d43716-9386-45ff-a00b-8f53e054ec86.jpg?v=1733174268
9977715097949,Cozy Christmas Gift,cozy-christmas-1,,,54278463684957,26.99,16,2024-10-23T06:22:55Z,2024-10-23T06:12:21Z,"<p>This Gift consists of : </p>
<ul>
<li>A Merino Lambs Wool Scarf. Choose one from the six different styles in the dropdown menu. Size : 25cm x 190cm</li>
<li>Artisan made Christmas Log Truffles</li>
<li>Signature Dyori Gift Bag </li>
<li>Gift tag (blank, or filled out for you with personalised message)<meta charset=""utf-8"">
</li>
</ul>",Selby,Choose a scarf,Oxford,71671843094877,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/723A0165-Edit_c0d43716-9386-45ff-a00b-8f53e054ec86.jpg?v=1733174268
9977715097949,Cozy Christmas Gift,cozy-christmas-1,,,54278463717725,26.99,18,2024-10-23T06:22:55Z,2024-10-23T06:12:21Z,"<p>This Gift consists of : </p>
<ul>
<li>A Merino Lambs Wool Scarf. Choose one from the six different styles in the dropdown menu. Size : 25cm x 190cm</li>
<li>Artisan made Christmas Log Truffles</li>
<li>Signature Dyori Gift Bag </li>
<li>Gift tag (blank, or filled out for you with personalised message)<meta charset=""utf-8"">
</li>
</ul>",Whitby,Choose a scarf,Oxford,71671843094877,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/723A0165-Edit_c0d43716-9386-45ff-a00b-8f53e054ec86.jpg?v=1733174268
9977715097949,Cozy Christmas Gift,cozy-christmas-1,,,54278463750493,26.99,0,2024-10-23T06:22:55Z,2024-10-23T06:12:21Z,"<p>This Gift consists of : </p>
<ul>
<li>A Merino Lambs Wool Scarf. Choose one from the six different styles in the dropdown menu. Size : 25cm x 190cm</li>
<li>Artisan made Christmas Log Truffles</li>
<li>Signature Dyori Gift Bag </li>
<li>Gift tag (blank, or filled out for you with personalised message)<meta charset=""utf-8"">
</li>
</ul>",Argill,Choose a scarf,Oxford,71671843094877,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/723A0165-Edit_c0d43716-9386-45ff-a00b-8f53e054ec86.jpg?v=1733174268
9977715097949,Cozy Christmas Gift,cozy-christmas-1,,,54278463783261,26.99,17,2024-10-23T06:22:55Z,2024-10-23T06:12:21Z,"<p>This Gift consists of : </p>
<ul>
<li>A Merino Lambs Wool Scarf. Choose one from the six different styles in the dropdown menu. Size : 25cm x 190cm</li>
<li>Artisan made Christmas Log Truffles</li>
<li>Signature Dyori Gift Bag </li>
<li>Gift tag (blank, or filled out for you with personalised message)<meta charset=""utf-8"">
</li>
</ul>",Dewsbury,Choose a scarf,Oxford,71671843094877,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/723A0165-Edit_c0d43716-9386-45ff-a00b-8f53e054ec86.jpg?v=1733174268
9977715097949,Cozy Christmas Gift,cozy-christmas-1,,,54278463816029,26.99,8,2024-10-23T06:22:55Z,2024-10-23T06:12:21Z,"<p>This Gift consists of : </p>
<ul>
<li>A Merino Lambs Wool Scarf. Choose one from the six different styles in the dropdown menu. Size : 25cm x 190cm</li>
<li>Artisan made Christmas Log Truffles</li>
<li>Signature Dyori Gift Bag </li>
<li>Gift tag (blank, or filled out for you with personalised message)<meta charset=""utf-8"">
</li>
</ul>",Maui,Choose a scarf,Oxford,71671843094877,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/723A0165-Edit_c0d43716-9386-45ff-a00b-8f53e054ec86.jpg?v=1733174268
9970547556701,Lost Planet First Lager,lost-planet-first-lager,Wines & Spirits,2024-10-21T18:41:21Z,54245756174685,2.99,5,2024-10-21T17:34:32Z,2024-10-21T17:34:31Z,"<p><meta charset=""utf-8""><span>This planet first German-style Pilsner is a 4.5% lager brewed using wind power and a third less water. The addition of Spalter Select and Saphir hops combine vibrant citrus and herbal notes for an iconic lager taste that’s both crisp and refreshing.</span></p>
<p><span><meta charset=""utf-8"">Country: Scotland | Volume: 44cl | ABV: 4.5%</span></p>",Default Title,Title,Default Title,58953969172829,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/5_326deb5f-84ea-46bf-bfd0-0eac7c6438f8.png?v=1729536076
9970539364701,Black Heart Nitro Stout,black-heart-nitro-stout,Wines & Spirits,2024-10-21T17:46:09Z,54245724422493,4.5,5,2024-10-21T17:32:25Z,2024-10-21T17:32:24Z,"<p><meta charset=""utf-8""><span>Chocolate and extra dark crystal malts give layers of roasted, toasted coffee and cocoa, with a hint of caramel coming through. Classic stout, brewed in and for this century. </span></p>
<p><span><meta charset=""utf-8"">Country: Scotland | Volume: 44cl | ABV: 4.1%</span></p>",Default Title,Title,Default Title,58953258697053,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/3_149adcd9-7837-4aa9-923f-307c6f40898e.png?v=1729532767
9970171871581,Bell's,bells,Wines & Spirits,2024-10-21T17:50:45Z,54244237672797,18.99,5,2024-10-21T15:26:44Z,2024-10-21T15:26:43Z,"<p><meta charset=""utf-8""><span>The United Kingdom's most popular blended Sctoch whisky, with notes of fresh herbs on the nose with cereal sweetness on the palate.</span></p>
<p><span><meta charset=""utf-8"">Country: Scotland | Volume: 70cl | ABV: 40%</span></p>",Default Title,Title,Default Title,58953309127005,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/4_a2882ba9-8d81-4e6d-9d03-c272becb81e6.png?v=1729533038
9970169905501,Tanqueray Blackcurrant Royale,tanqueray-blackcurrant-royale,Wines & Spirits,2024-10-21T17:51:56Z,54244229448029,34.99,5,2024-10-21T15:24:44Z,2024-10-21T15:24:43Z,"<p><meta charset=""utf-8""><span>Tanqueray was founded in 1830 by Charles Tanqueray, a young clergyman's son who abandoned the Church, whilst in his early 20s, to follow his passion for distilling. Tanqueray began distilling gin in a small brewery in London and soon became known for producing some of the finest gin available. Tanqueray is one of the most popular gins on the market and is known for its distinctively clean, crisp flavor. Tanqueray is made with four key botanicals: juniper, coriander, angelica root, and liquorice.</span><br><br><span>Tanqueray Blackcurrant Royale combines juicy blackcurrants with delicate vanilla for a truly sumptuous taste. Distilled with only the finest French blackcurrants, vanilla, and the four classic London Dry botanicals - piney juniper, peppery coriander, aromatic angelica, and sweet liquorice. </span></p>
<p><meta charset=""utf-8""><span>Country: England | Volume: 70cl | ABV: 41.3%</span></p>",Default Title,Title,Default Title,58953320333661,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/11_20756d4d-965e-4404-a611-b10d19d4bbff.png?v=1729533113
9970165023069,Jose Cuervo Especial Gold,jose-cuervo-especial-gold,Wines & Spirits,2024-10-21T18:42:35Z,54244204577117,27.99,5,2024-10-21T15:21:49Z,2024-10-21T15:21:48Z,"<p><meta charset=""utf-8""><span>In 1795, Jose María Guadalupe de Cuervo began selling the very first Vino Mezcal de Tequila de Jose Cuervo after receiving the first official charter from the King of Spain to produce tequila commercially. Cuervo has been producing tequila at La Rojeña, the oldest active distillery in Latin America, ever since.</span><br><br><span>This light gold tequilla has a sweet aroma with pleasant agave notes. Along with its sweet, subtle agave flavor and hints of oak and vanilla, Especial Gold boasts a well-balanced, short, smooth finish.</span></p>
<p><span><meta charset=""utf-8"">Country: Mexico | Volume: 70cl | ABV: 38% | Lifestyle: Drinkma</span></p>",Default Title,Title,Default Title,58953983000925,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/7_2c991c42-aaef-4d4b-8ca7-580888c6bc83.png?v=1729536153
9970157420893,Lheraud Cognac VS,lheraud-cognac-vs,Wines & Spirits,2024-10-21T18:51:39Z,54244168335709,44.99,5,2024-10-21T15:20:12Z,2024-10-21T15:20:11Z,"<p><meta charset=""utf-8""><span>From 1860 to the present day, the family has forged a unique identity rooted in a distinctive land where passion and discretion are words to live by. Alexandre Lheraud, who settled in the Petite Champagne region to serve the local chatelain, or chateau keeper, was the first to plant vines in this garden. The family of fine temperament and steadfast work ethic expanded the estate and honed their method. An ancestral bond with the Charente region passing down their memory of the land and the care they put into their product. That is what imbues Lheraud cognac with its singular style, which harnesses the past to shine in the present. Today's owners - Andrée and Guy Lheraud - focus on producing Cognac strictly on a traditional basis, and continue to work tirelessly to introduce their products to more countries and communities around the world.</span><br><br><span>Lheraud VS Cognac is, like everything offered by this family house, produced in the traditional way used in the region for generations. It is a VS quality Cognac, and produced only from eaux-de-vie from the Petite Champagne terroir.</span><br><br><span>Gorgeous golden orange color that catches the light and hints at the complex flavors within. A varied symphony of grapes, creamy crème brûlée, zesty citrus notes and a subtle nuance of vanilla charms your olfactory senses. The texture in the mouth is soft and luxurious, offering the delicious sweetness of vanilla, the power of crème brûlée and the liveliness of citrus zest and grapes. Each sip is a dazzling celebration of the richness of the Petite Champagne terroir.</span><br><br><span>This Cognac can be enjoyed neat or perhaps combined with your favorite mixer to make a refreshing long drink.</span><br><br><span>The bottle is attractive, and comes in a cardboard presentation box.</span></p>
<p><span><meta charset=""utf-8"">Country: France | Region: Cognac | Volume: 70cl | ABV: 40%</span></p>",Default Title,Title,Default Title,58954080485725,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/17.png?v=1729536695
9970144674141,42 Below Pure Vodka,42-below-pure-vodka,Wines & Spirits,2024-10-21T17:36:33Z,54244114006365,28.0,5,2024-10-21T15:17:37Z,2024-10-21T15:17:36Z,"<p><meta charset=""utf-8""><span>42 Below Pure Vodka is the non-aromatised edition of 42 Below Vodka's vodka line. The New Zealand distillery derives its name from the fact that its spirits are produced 42 degrees below the equator. Merely crystal clear New Zealand water as well as grain free of genetic engineering is used to produce Pure Vodka. Due to the purity of the utilised ingredients it has a crystal clear texture and an almost oily consistency, which helps to keep its mild flavors in your mouth.</span><br><br><span>A rare find and the perfect treat for vodka lovers looking for an exceptional spirit made with the finest ingredients from New Zealand - praised by judges and vodka lovers the world over for its exceptional smoothness and enjoyable taste.</span><br><br><span>An exceptionally smooth spirit, delivering flavor without heat - boasting hints of aniseed, vanilla and spice with a touch of sweetness and a lingering finish.</span></p>
<p><span><meta charset=""utf-8"">Country: New Zealand | Volume: 70cl | ABV: 40%</span></p>",Default Title,Title,Default Title,58953200075101,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Untitled_design_2_8a68a808-dd4a-4d18-ac36-d7769aaa5631.png?v=1729532402
9970136056157,Don Papa Single Island Rum Original,don-papa-single-island-rum-original,Wines & Spirits,2024-10-21T18:42:04Z,54244079337821,49.99,5,2024-10-21T15:15:53Z,2024-10-21T15:15:52Z,"<p><meta charset=""utf-8""><span>Don Papa Rum claims to be the ‘world’s first single island rum from the Philippines’, and was created by Stephen Carroll. The brand is inspired in part by the legendary figure of Papa Isio, a charismatic leader who fought for independence in the Philippine Revolution of the late 19th Century, and also the spirit, culture and ecosystem of the ethereal Philippine island of Negros, also known as ‘Sugarlandia’ where Don Papa Rum is created. Handcrafted using the original Southeast Asian variety of sugarcane that dates back thousands of years, Noble Cane, which is grinded in ancient sugar mills. It is a sweeter variety of sugarcane than most and forms the distinctive ‘black gold’ molasses used in Don Papa. This molasses is distilled and aged up to seven years in an ultra-humid climate, which intensifies the interaction between the rum and wood. It is the island's superior sugar cane, volcanic soil and tropical aging process that creates the distinctive profile of Don Papa Rum.</span><br><br><span>Fruity notes up front, with sweet tangerines and apricots. This is followed by vanilla ice-cream, drizzled with runny toffee sauce. Bags-full of vanilla and cinnamon. Hints of raisin, sultana and marmalade. Medium length with punchy cinnamon.</span></p>
<p><span><meta charset=""utf-8"">Country: Philippines | Volume: 70cl | ABV: 40%</span></p>",Default Title,Title,Default Title,58953975005533,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/10_72a2db68-e5b0-4979-a7ee-a4bdd789243d.png?v=1729536122
9970125406557,Captain Morgan Dark Rum,captain-morgan-dark-rum,Wines & Spirits,2024-10-21T18:45:27Z,54244030775645,24.99,5,2024-10-21T15:13:30Z,2024-10-21T15:13:28Z,"<p><meta charset=""utf-8""><span>Spiced and rich, full and warming with notes of stone fruit, dried peels, and a hint of aniseed.</span></p>
<p><meta charset=""utf-8""><span>Country: Jamaica | Volume: 70cl | ABV: 40%</span></p>",Default Title,Title,Default Title,58954013213021,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/6_e2734070-faf8-4839-9cb7-2c83e2421f65.png?v=1729536324
9970109677917,Vecchio Amaro Del Capo,vecchio-amaro-del-capo,Wines & Spirits,2024-10-21T17:49:37Z,54243948593501,28.99,5,2024-10-21T15:10:06Z,2024-10-21T15:10:05Z,"<p><meta charset=""utf-8""><span>Vecchio Amaro del Capo is the most famous liquor produced by Distillerie Caffo. It is the result of a century of experience, hard work, scrupulousness and passion. Over the years, the most prestigious juries in the world have recognized its uniqueness.</span><br><br><span>A mix of twenty-nine herbs, flowers, fruits and roots from Calabria's beautiful land, blended to provide an intense experience of pleasure: the bittersweet taste of oranges, the delicacy of orange blossom and chamomile, the intensity of liquorice, peppermint and aniseed. All combined in a single, unique and secret recipe.</span><br><br><span>Vecchio Amaro del Capo is at its best when enjoyed icy cold. At a temperature of -20 degrees, mint, anise, liquorice and all herbs included in its exclusive recipe become stronger, giving body and taste to a truly unique pleasure.</span></p>
<p><span><meta charset=""utf-8"">Country: Italy | Region: Calabria | Volume: 70cl | ABV: 35%</span></p>",Default Title,Title,Default Title,58953299263837,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/13_7818b5b5-24bd-4050-b58f-5c9b7ae0d8eb.png?v=1729532966
9970097357149,Leila Digestive Liquer,leila-digestive-liquer,Wines & Spirits,2024-10-21T17:48:42Z,54243894591837,25.99,5,2024-10-21T15:07:45Z,2024-10-21T15:07:44Z,"<p><meta charset=""utf-8""><span>Leila Carob uniquely combines an all-natural infusion of Mediterranean carobs with aromatic herbs &amp; the subtly sweet aftertaste of traditional liqueurs.</span></p>
<p><span><meta charset=""utf-8"">Country: Maltese Islands | Volume: 70cl | ABV: 24%</span></p>",Default Title,Title,Default Title,58953291333981,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/8_7b0901fb-1dd2-4d29-9dae-29b5aef35d4b.png?v=1729532917
